site,url,section,title,date,author,full_text,Media
newsbomb.gr,https://www.newsbomb.gr/ellada/story/1456856/tragodia-sti-ksanthi-nekros-o-ilikiomenos-pou-epese-apo-ton-trito-orofo,ΕΛΛΑΔΑ,Τραγωδία στη Ξάνθη: Νεκρός ο ηλικιωμένος που έπεσε από τον τρίτο όροφο,2023-08-09T22:39:56+03:00,Newsbomb,"Newsbomb Τραγικό θάνατο βρήκε ένας 74χρονος στην Ξάνθη όταν το μεσημέρι της Τετάρτης (9/8) έπεσε από το μπαλκόνι διαμερίσματος τρίτου ορόφου. Ο άτυχος άνδρας έπεσε αρχικά πάνω σε σταθμευμένο ΙΧ που βρισκόταν στο σημείο, όπως μετέδωσε η εφημερίδα «Φωνή της Ξάνθης».Στη συνέχεια μεταφέρθηκε εσπευσμένα στο Γενικό Νοσοκομείο Ξάνθης, βαριά τραυματισμένος. Παρά τις υπεράνθρωπες προσπάθειες των γιατρών ωστόσο, ο ηλικιωμένος υπέκυψε στα τραύματά του.Για τις συνθήκες κάτω από τις οποίες σημειώθηκε η πτώση διενεργείται προανάκριση από την Αστυνομία.",False
newsbomb.gr,https://www.newsbomb.gr/ellada/story/1456853/nea-filadelfeia-martyrikos-o-thanatos-tou-mixali-me-karampit-to-moiraio-xtypima,ΕΛΛΑΔΑ,Νέα Φιλαδέλφεια: Μαρτυρικός ο θάνατος του Μιχάλη - Με καράμπιτ το μοιραίο χτύπημα;,2023-08-09T22:23:25+03:00,Newsbomb,"Newsbomb Ξέσπασμα οργής στα κοινωνικά δίκτυα για τη δολοφονία του Μιχάλη, αλλά και την απουσία της αστυνομίας από ανθρώπους που βρέθηκαν στο σημείο Συγκλονίζουν οι λεπτομέρειες της δολοφονίας του 29χρονου οπαδού της ΑΕΚ, Μιχάλη Κατσουρή, ο οποίος έτυχε το βράδυ της Δευτέρας να βρίσκεται στο σημείο που «χτύπησαν» οι χούλιγκαν της Ντινάμο Ζάγκρεμπ στη Νέα Φιλαδέλφεια, με την περίπτωσή του να φέρνει στη μνήμη την τραγωδία με τον Άλκη Καμπανό πριν από 1,5 χρόνο. Ξέσπασμα οργής στα κοινωνικά δίκτυα για τη δολοφονία του Μιχάλη, αλλά και την απουσία της αστυνομίας από ανθρώπους που βρέθηκαν στο σημείο. Εργαζόμενη σε καφετέρια της περιοχής που γνώριζε τον Μιχάλη περιγράφει πώς ένα πλήθος μαυροφορεμένων μαχαίρωναν όποιον έβρισκαν μπροστά τους και πετούσαν πέτρς και καδρόνια, αλλά η αστυνομία δεν έσπευσε παρά τις εκκλήσεις όπως λέει. Το μοιραίο χτύπημα στον 29χρονο εκτιμάται ότι έγινε όπως και στην περίπτωση του Άλκη Καμπανού με μαχαίρι τύπου καραμπίτ, που του έκοψε τη βραχιόνια αρτηρία  προκαλώντας του ακατάσχετη αιμορραγία.  ",True
newsbomb.gr,https://www.newsbomb.gr/ellada/story/1456852/kavala-nearos-andras-apeiloyse-na-pesei-apo-tis-kamares-tou-arxaiou-ydragogeiou,ΕΛΛΑΔΑ,Καβάλα: Νεαρός άνδρας απειλoύσε να πέσει από τις καμάρες του αρχαίου υδραγωγείου,2023-08-09T22:06:40+03:00,Newsbomb,"Newsbomb Νεαρός άνδρας απειλούσε να πέσει από τις καμάρες του αρχαίου υδραγωγείου της Καβάλας. Ειδικός διαπραγματευτής της Αστυνομίας τον έπεισε να απομακρυνθεί Από τις καμάρες του αρχαίου υδραγωγείου στην Καβάλα απειλούσε το βράδυ της Τρίτης 9/8 να πέσει νεαρός άνδρας. Δυνάμεις της Αστυνομίας έσπευσαν άμεσα στο σημείο με ειδικό διαπραγματευτή, ο οποίος τον έπεισε μετά από αρκετή ώρα να απομακρυνθεί από το επικίνδυνο σημείο. Λόγω του περιστατικού προκλήθηκε κυκλοφοριακός κομφούζιο στην περιοχή Καμάρες Καβάλας. Σύμφωνα με πληροφορίες ο νεαρός άνδρας απαιτούσε από τους αστυνομικούς να μεταφέρουν τη γυναίκα του στο σημείο όπου βρισκόταν, η οποία όμως βρίσκεται για νοσηλεία στο νοσοκομείο Καβάλας. ",False
newsbomb.gr,https://www.newsbomb.gr/ellada/ekklhsia/story/1456637/gerontas-paisios-giati-sta-dyskola-zitame-voitheia-apo-tin-panagia,ΕΚΚΛΗΣΙΑ,Γέροντας Παΐσιος: Γιατί στα δύσκολα ζητάμε βοήθεια από την Παναγία,2023-08-09T22:05:00+03:00,Newsbomb,"Newsbomb Οι άνθρωποι όταν δυσκολευόμαστε στη ζωή μας ζητάμε βοήθεια από τους Αγίους και την Παναγία. Για ποιο λόγο όμως άλλοτε ανταποκρίνονται στις παρακλήσεις μας και άλλοτε όχι; – Γέροντα, γιατί η Παναγία άλλοτε µου δίνει αµέσως αυτό που της ζητώ και άλλοτε όχι; – Η Παναγία, όποτε έχουµε ανάγκη, απαντά αµέσως στην προσευχή µας∙ όποτε δεν έχουµε, µας αφήνει, για να αποκτήσουµε λίγη παλληκαριά. Διαβάστε περισσότερα στο iellada.gr",False
newsbomb.gr,https://www.newsbomb.gr/ellada/story/1456850/i-sygklonistiki-anartisi-gia-ton-29xrono-pou-pyrovolithike-sto-kefali-afiste-me-na-sas-ton-thymiso,ΕΛΛΑΔΑ,Η συγκλονιστική ανάρτηση για τον 29χρονο που πυροβολήθηκε στο κεφάλι - «Αφήστέ με να σας τον θυμίσω»,2023-08-09T21:58:59+03:00,Newsbomb,"Newsbomb Ο 22χρονος φερόμενος δράστης παραμένει άφαντος, ενώ σε βάρος του έχει εκδοθεί ένταλμα σύλληψης Συγκλονίζει η ανάρτηση μιας φίλης του 29χρονου που δέχτηκε μια σφαίρα στο κεφάλι στην περιοχή της Μεσαράς και νοσηλεύεται σε κρίσιμη κατάσταση στη ΜΕΘ του Βενιζελείου νοσοκομείου, ενώ ο φερόμενος 22χρονος δράστης παραμένει άφαντος. «Για όσους ξεχάσατε τον Νίκο, αφήστε με να σας τον θυμίσω…» γράφει στην ανάρτησή της η Στέλλα Στεφανουδάκη, η οποία καλεί την πολιτεία να λάβει άμεσα δραστικά μέτρα για την αντιμετώπιση του φαινομένου – μάστιγα για την Κρήτη, ώστε να μην βρεθεί ποτέ ξανά άλλος στη θέση του 29χρονου. Υπενθυμίζεται ότι όλα συνέβησαν τα ξημερώματα της περασμένης Πέμπτης όταν 29χρονος ενώ οδηγούσε το αυτοκίνητό του στην εθνική οδό Μοιρών-Τυμπακίου ένας 22χρονος τον ακολουθεί και κάποια στιγμή τον προσπερνά και τον πυροβολεί με αποτέλεσμα η σφαίρα να τον βρει στο κεφάλι. Αναλυτικά η ανάρτηση Αύριο κλείνει μια εβδομάδα από την μέρα που ο Νίκος παλεύει για τη ζωή του. Σε όποιον είχε την τύχη να τον γνωρίσει, δεν χρειάζεται να πω περισσότερα… Όποιος όμως δεν τον γνωρίζει ή ξέχασε ξαφνικά ότι τον γνωρίζει, αφήστε με να σας πω δυο λόγια για αυτόν.  Ο Νίκος γεννήθηκε στην Κρήτη. Γονείς του ο Γιάννης Φανουράκης και η Ζαχαρένια Σταθορακη. Δύο άνθρωποι που μόχθησαν σε όλη τους τη ζωή για να μεγαλώσουν και να σπουδάσουν τα παιδιά τους. Που φρόντισαν να τα κάνουν ανθρώπους κι όχι ανθρωπακια…ο Νίκος μεγάλωσε, σπούδασε, ερωτεύτηκε, έκανε φίλους και μια μέρα λίγο καιρό πριν να πάρει το πτυχίο του, πυροβολήθηκε στο κεφάλι χωρις να έχει κάνει κακο πότε σε κανέναν. Ότι δημιούργησαν οι γονείς του καταστράφηκαν μέσα σε λίγα λεπτά. Γιατί αν ο γονιός δεν έχει το παιδί του , δεν έχει τίποτα.  Δεν μιλάμε για ένα ατύχημα, αλλά για απόπειρα ανθρωποκτονίας…δεν ήταν η κακιά η ώρα αλλά οι κακοί άνθρωποι… Μια ολόκληρη περιοχή βράζει από θυμό γιατί ξέρει και γιατί φοβάται ότι αύριο μεθαύριο στην θέση αυτή μπορεί να είναι τα δικά της παιδιά. Όλοι μιλάμε κάθε μέρα για το ίδιο πράγμα, όλοι ρωτάνε κάθε μέρα για τον Νίκο. Όλοι εκτός από αυτούς που θα έπρεπε… Θα ήθελα να μάθω που βρίσκεται η τοπική ηγεσία αυτού του τόπου, που βρίσκονται οι βουλευτές μας; Δεν υπάρχει ένας που να έχει το σθένος και την ανθρωπιά να βγει και να καταδικάσει το γεγονός; Δεν υπάρχει ένας που να μπορεί να δείξει συμπαράσταση σε αυτούς τους γονείς; Πότε επιτέλους θα γίνει κάτι για να μην καταστρέφεται το μέλλον αυτού του τόπου; Μήπως ήρθε η ώρα για να παρθούν δραστικά μέτρα; Για τον Νίκο! Για το κάθε παιδί που αύριο θα βρεθεί στη θέση του Νίκου και μπορεί να είναι το δικό σας παιδί. Για όσους ξεχάσατε τον Νίκο, αφήστε με να σας τον θυμίσω… πηγή:cretapost.gr",False
newsbomb.gr,https://www.newsbomb.gr/ellada/story/1456845/sti-folegandro-me-yperpolyteles-giot-o-sarkozi-kai-i-karla-broyni,ΕΛΛΑΔΑ,Στη Φολέγανδρο με υπερπολυτελές γιοτ ο Σαρκοζί και η Κάρλα Μπρούνι,2023-08-09T21:38:48+03:00,Newsbomb,"Newsbomb Το νησί της Φολεγάνδρου, επισκέφτηκε ο πρώην πρόεδρος της Γαλλικής Δημοκρατίας Νικολά Σαρκοζί Όπως είναι ευκόλως κατανοητό, ο Νικολά Σαρκοζί, μόνο απαρατήρητος δεν πέρασε στις διαδρομές του, στο όμορφο το νησί των Κυκλάδων, ενώ δέχθηκε με χαμόγελο, να βγει αναμνηστικές φωτογραφίες με κατοίκους, τουρίστες, αλλά και τον εικονιζόμενο επιχειρηματία. Ο πρώην πρόεδρος της Γαλλικής Δημοκρατίας, ταξίδεψε στη Φολέγανδρο με το υπεροπολυτελές γιοτ “M/Y LIBRA Y”, μήκους 42,50 μέτρων, που μπορεί να φιλοξενήσει μέχρι και 10 άτομα, με 5 καμπίνες. Παράλληλα το γιοτ διαθέτει και 7 άτομα προσωπικό. Μαζί του και η σύζυγός του, top model της δεκαετίας του 90 Κάρλα Μπρούνι. Πηγή: cyclades24.gr",False
newsbomb.gr,https://www.newsbomb.gr/ellada/story/1456844/fotia-stin-karysto-xoris-energo-metopo-i-pyrkagia-stin-perioxi-paksimada,ΕΛΛΑΔΑ,Φωτιά στην Κάρυστο: Χωρίς ενεργό μέτωπο η πυρκαγιά στην περιοχή Παξιμαδά,2023-08-09T21:37:44+03:00,Newsbomb,"Newsbomb Χάρις την άμεση επέμβαση των Πυροσβεστικών δυνάμεων η φωτιά στην Κάρυστο τέθηκε άμεσα υπό έλεγχο Χωρίς ενεργό μέτωπο η φωτιά που ξέσπασε σε θάμνους στην περιοχή Παξιμάδα Καρύστου. Στο σημείο επιχειρούν 49 πυροσβέστες, με 2 πεζοπόρα τμήματα, 18 οχήματα και μέχρι το τελευταίο φως της ημέρας επιχειρούσαν με ρίψεις νερού 4 αεροσκάφη και 1 ελικόπτερο. Σύμφωνα με ενημέρωση της Πυροσβεστικής στο Newsbomb.gr δεν υπάρχει κάποιος οικισμός κοντά στο σημείο που καίγεται ωστόσο βρίσκονται διάσπαρτες οικίες, οι οποίες δεν κινδύνεψαν. Στο σημείο πνέουν ισχυροί άνεμοι μεγέθους 7 – 8 μποφόρ ",False
newsbomb.gr,https://www.newsbomb.gr/ellada/story/1456841/thessaloniki-anavlithike-gia-tis-22-avgoystou-i-diki-ton-trion-opadon-pou-synelifthisan-stin-n-krini,ΕΛΛΑΔΑ,Θεσσαλονίκη: Αναβλήθηκε για τις 22 Αυγούστου η δίκη των τριών οπαδών που συνελήφθησαν στην Ν. Κρήνη,2023-08-09T21:16:22+03:00,Newsbomb,"Newsbomb Οι τρεις άνδρες εντοπίστηκαν σε ελέγχους που έγιναν σε οχήματα σε περιοχές της ανατολικής Θεσσαλονίκης Για τις 22 Αυγούστου αναβλήθηκε -λόγω απουσίας των μαρτύρων- η εκδίκαση της υπόθεσης των τριών οπαδών, οι οποίοι συνελήφθησαν χθες από την αστυνομία στην περιοχή της Νέας Κρήνης, όταν κατά τον έλεγχο στα οχήματα που οδηγούσαν, εντοπίστηκαν έξι ναυτικοί πυρσοί και μία σιδερένια δοκός. Σε βάρος των τριών ανδρών, ηλικίας 21, 26 και 27 ετών, ασκήθηκε ποινική δίωξη με τις κατηγορίες της παράβασης του νόμου περί αθλητικής βίας και για παραβάσεις του νόμου περί όπλων και περί φωτοβολίδων. Στη συνέχεια παραπέμφθηκαν να δικαστούν στο Αυτόφωρο Τριμελές Πλημμελειοδικείο Θεσσαλονίκης. Με την αναβολή της εκδίκασης της υπόθεσης, το δικαστήριο αποφάσισε και την άρση της κράτησης τους και οι τρεις κατηγορούμενοι αφέθηκαν ελεύθεροι. Οι τρεις άνδρες εντοπίστηκαν σε ελέγχους που έγιναν σε οχήματα σε περιοχές της ανατολικής Θεσσαλονίκης, ενώ συνολικά προσήχθησαν από την αστυνομία δεκαέξι άτομα.",False
newsbomb.gr,https://www.newsbomb.gr/ellada/ethnika/story/1456840/thiteia-efkairia-thiteia-me-efkairia-diadiktyakis-ekpaidefsis-kai-stratiotes-me-tamplet,ΕΘΝΙΚΑ,«Θητεία – Ευκαιρία»: Ευκαιρία διαδικτυακής εκπαίδευσης και στρατιώτες με τάμπλετ,2023-08-09T21:15:48+03:00,Newsbomb,"Newsbomb Το πρόγραμμα «Θητεία – Ευκαιρία» στοχεύει στη μετατροπή της στρατιωτικής θητείας από… χάσιμο χρόνου σε προετοιμασία για την αγορά εργασίας και την παροχή ευκαιριών για περαιτέρω εκπαίδευση στους στρατιώτες. Το πρόγραμμα «Θητεία – Ευκαιρία» προωθείται για εφαρμογή από το υπουργείο Εθνικής Άμυνας. Για να καταρτιστεί το εν λόγω πρόγραμμα, εξετάστηκαν ανάλογα μοντέλα άλλων χωρών. Κυρίως αυτό της Φινλανδίας μπήκε στο μικροσκόπιο, καθώς πρόκειται για μία χώρα με παρόμοια χαρακτηριστικά με αυτά της Ελλάδας. Το μοντέλο θα περιλαμβάνει θητεία 6 – 12 μηνών, με τη δυνατότητα online εκπαίδευσης παράλληλα με την εκπαίδευση στα στρατόπεδα όπου θα υπηρετούν οι στρατιώτες. Το υπουργείο Εθνικής Άμυνας φιλοδοξεί να δώσει τη δυνατότητα διαμόρφωσης ενός ακαδημαϊκού προφίλ από τους στρατεύσιμους, έτσι ώστε να αποκτούν γραμματικές γνώσεις, δεξιότητες και εργασιακή εμπειρία. Επιπλέον, στόχος είναι να δοθεί έμφαση σε ειδικότητες που εμφανίζουν μεγάλη ζήτηση ειδικότερα σε τεχνικούς κλάδους. Όπως αναφέρουν πηγές του υπουργείου Άμυνας, δεν θα αλλοιωθεί σε καμία περίπτωση ο χαρακτήρας της στρατιωτικής εκπαίδευσης, και αυτός είναι και ο πρώτος πυλώνας του νέου προγράμματος από τους τρεις στους οποίους αναμένεται να εκτείνεται. Αναλυτικά:  Σύμφωνα με το δημοσίευμα, οι στρατεύσιμοι κατά την είσοδό τους στον Στρατό θα προμηθεύονται με ηλεκτρονικές συσκευές (τάμπλετ κλπ.), ενώ για κάθε πρόγραμμα θα υπάρχει ανεξάρτητος ελεγκτής για το πρόγραμμα σπουδών και το περιεχόμενο. Το αντικείμενο φοίτησης θα συναρτάται με την ειδικότητα των στρατιωτών και θα οδηγεί σε πιστοποίηση. Οι πιστοποιήσεις αυτές θα μπορούν να αξιοποιηθούν τόσο στον δημόσιο όσο και στον ιδιωτικό τομέα. Σχετικές δηλώσεις για το πρόγραμμα «Θητεία – Ευκαιρία», έκανε στην ίδια εφημερίδα και ο υπουργός Εθνικής Άμυνας, Νίκος Δένδιας, αναφέροντας χαρακτηριστικά πως «θα δώσει νέες επαγγελματικές ευκαιρίες στους νέους».",False
newsbomb.gr,https://www.newsbomb.gr/ellada/story/1456824/mesara-se-krisimi-katastasi-paramenei-o-29xronos-pou-dexthike-sfaira-sto-kefali,ΕΛΛΑΔΑ,Μεσαρά: Σε κρίσιμη κατάσταση παραμένει ο 29χρονος που δέχθηκε σφαίρα στο κεφάλι,2023-08-09T21:15:00+03:00,Newsbomb,"Newsbomb Ο 29χρονος που δέχθηκε τη σφαίρα στον κεφάλι από έναν 22χρονο για μια προσπέραση, συνεχίζει να νοσηλεύεται στη ΜΕΘ με τη σφαίρα καρφωμένη ακόμα στον εγκέφαλό του. Η κατάστασή του είναι σταθερή αλλά κρίσιμη Σε κρίσιμη κατάσταση εξακολουθεί να νοσηλεύεται στο Βενιζέλειο Νοσοκομείο Ηρακλείου και σε καταστολή ο 29χρονος που δέχτηκε πυροβολισμό ενώ ήταν εν κινήσει μέσα στο αυτοκίνητό του, από 22χρονο νεαρό, τα ξημερώματα της περασμένης Πέμπτης στη Μεσαρά. Σύμφωνα με τον διευθυντή της ΜΕΘ του νοσοκομείου Ανέστη Κιούλπαλη, ο οποίος μίλησε στο neakriti.gr και στην ΚΡΗΤΗ ΤV, ο 29χρονος δεν έχει παρουσιάσει άλλες επιπλοκές, ενώ γίνονται προσπάθειες για τη σταδιακή αφύπνισή του, προκειμένου να αξιολογηθεί η νευρολογική του κατάσταση. Ανέφερε μάλιστα ότι οι γιατροί όταν πρόκειται για κρανιοεγκεφαλικές κακώσεις πρώτα περιμένουν να υποχωρήσει το οίδημα και μετά γίνεται η αφύπνιση για να διαπιστωθεί η νευρολογική κατάσταση του ασθενούς. «Εάν καταλαβαίνει, εάν ανοίγει τα μάτια του, εάν μπορεί να μιλήσει», λέει μεταξύ άλλων ο κ. Κιούλπαλης. Στο μεταξύ, η σφαίρα παραμένει καρφωμένη στον εγκέφαλο του 29χρονου και σε εξαιρετικά δύσκολο σημείο. Ωστόσο σε επόμενη φάση θα γίνουν προσπάθειες για την αφαίρεσή της. «Η σφαίρα είναι σε σημείο που δεν είναι προσπεράσιμη. Τώρα σε δεύτερη φάση, ενδεχομένως θα γίνει μια προσπάθεια ίσως να αφαιρεθεί. Ίσως σε κάποιο άλλο κέντρο νευροχειρουργικό όπου έχουν μεγαλύτερη εμπειρία. Αυτό είναι κάτι το οποίο θα το αποφασίσουν οι ίδιοι οι νευροχειρουργοί», όπως είπε ο διευθυντής της ΜΕΘ του Βενιζέλειου Νοσοκομείου Ηρακλείου Ανέστης Κιούλπαλης, που πρόσθεσε ότι η σφαίρα δυστυχώς έχει περάσει από το κέντρο του εγκεφάλου και βρίσκεται κοντά σε λοβό του, «αλλά δεν είναι αρκετά περιφερειακά που να μπορεί να βγει χωρίς να κάνει μεγαλύτερη ζημιά στον εγκέφαλο...». Την ίδια ώρα, ο 22χρονος, ο οποίος κατηγορείται ότι πυροβόλησε τον 29χρονο, εξακολουθεί να παραμένει άφαντος... ",False
newsbomb.gr,https://www.newsbomb.gr/ellada/story/1456839/nea-filadelfeia-deka-astynomikoi-parakolouthoysan-apo-makria-tous-kroates-xoyligkan,ΕΛΛΑΔΑ,Νέα Φιλαδέλφεια: Δέκα αστυνομικοί παρακολουθούσαν από μακριά τους Κροάτες χούλιγκαν,2023-08-09T21:07:38+03:00,Newsbomb,"Newsbomb Στο πλαίσιο της εσωτερικής έρευνας για τα επεισόδια στη Νέα Φιλαδέλφεια συνολικά θα εξεταστούν 15 έως 20 αστυνομικοί από όλο το φάσμα των διευθύνσεων από Κακαβιά έως και Αττική, ενώ στο πλαίσιο της ΕΔΕ θα ληφθούν ένορκες καταθέσεις από πρόσωπα που πιθανώς θα βοηθήσουν στην εξέλιξη των ερευνών.    Νέα στοιχεία φέρνει στη δημοσιότητα ο τηλεοπτικός σταθμός ΣΚΑΪ για την δράση της αστυνομίας την ώρα που οι Κροάτες χούλιγκαν κινούνταν προς τη Νέα Φιλαδέλφεια αλλά και αφότου ξέσπασαν τα αιματηρά επεισόδια που είχαν ως αποτέλεσμα την δολοφονία του Μιχάλη Κατσούρη, για παραλείψεις αλλά και την απόδοση ευθυνών για όλα όσα έγιναν το βράδυ της Δευτέρας. Όπως αναφέρει το ρεπορτάζ του τηλεοπτικού σταθμού, μετά την ενημέρωση της ΣΤΑΣΥ ότι τις 22:55, 100 άτομα βρίσκονταν με κουκούλες και εξοπλισμένοι και συνεχίζουν την πορεία τους και φτάνουν στις 23:00 στον σταθμό του Περισσού. Την ώρα που οι 150 χούλιγκαν ουσιαστικά ενώνονται και κινούνται προς τη Νέα Φιλαδέλφεια, δίνεται εντολή από το κέντρο επιχειρήσεων να κινηθούν προς τα εκεί οι ομάδες της ΔΙ.ΑΣ. αλλά και της ομάδας Δράσης. Φτάνουν περίπου 10 αστυνομικοί με μοτοσικλέτες, με την εντολή να είναι να προβούν σε διακριτική παρακολούθηση και να ενημερώσουν για τις κινήσεις των Κροατών. Δεν δόθηκε ποτέ εντολή για ενίσχυση των δυνάμεων από κάποιον υψηλόβαθμο αξιωματικό ή εντολή μετακίνησης ΟΠΚΕ ή ΜΑΤ προκειμένου να φύγουν από στατικές φυλάξεις και να μεταβούν στο γήπεδο για τη διάσπαση των χούλιγκαν και την αποτροπή της συμπλοκής. Αξιωματικός των ΜΑΤ ανέφερε χαρακτηριστικά πως «με ένα δακρυγόνο δε θα είχε γίνει τίποτα από αυτά που ακολούθησαν».  Υπήρχαν αναφορές για μεμονωμένες συμπλοκές γύρω από τη Νέα Φιλαδέλφεια, αλλά ήταν ήδη αργά καθώς ο 29χρονος είχε δεχθεί την δολοφονική επίθεση. Αφότου ο νεαρός είχε ήδη χάσει τη ζωή του, οι δυνάμεις της ΟΠΚΕ και των ΜΑΤ προέβησαν στις 94 συλλήψεις, ενώ έχει ξεκινήσει ήδη εσωτερική έρευνα για την υπόθεση, την οποία έχει αναλάβει ο Προϊστάμενος Επιτελείου Αρχηγείου Ελληνικής Αστυνομίας, Αντιστράτηγος Ελευθέριος Γκαρίλας. Συνολικά θα εξεταστούν 15 έως 20 αστυνομικοί από όλο το φάσμα των διευθύνσεων από Κακαβιά έως και Αττική, ενώ στο πλαίσιο της ΕΔΕ θα ληφθούν ένορκες καταθέσεις από πρόσωπα που πιθανώς θα βοηθήσουν στην εξέλιξη των ερευνών.",True
newsbomb.gr,https://www.newsbomb.gr/ellada/story/1456837/panathinaikos-marseig-treis-syllipseis-ekso-apo-to-gipedo-tou-pao,ΕΛΛΑΔΑ,Παναθηναϊκός - Μαρσέιγ: Τρεις συλλήψεις έξω από το γήπεδο του ΠΑΟ - Δρακόντεια μέτρα ασφαλείας,2023-08-09T21:03:03+03:00,Newsbomb,"Newsbomb Δρακόντεια μέτρα από την Αστυνομία μετά τη δολοφονία του 29χρονου φιλάθλου, στη Νέα Φιλαδέλφεια.  Στη σύλληψη τριών ατόμων προχώρησαν οι αστυνομικές αρχές το βράδυ της Τετάρτης (09/08), έξω από το γήπεδο της ΠΑΟ, λίγο προτού ξεκινήσει το παιχνίδι Παναθηναϊκός – Μαρσέιγ, στον απόηχο των επεισοδίων στη Νέα Φιλαδέλφεια και υπό τον φόβο νέων ταραχών. Συγκεκριμένα, σε έλεγχο που διενεργήθηκε από την Αστυνομία βρέθηκαν πάνω τους μαχαίρια και φωτοβολίδες. Πολύ ώρα χρειάζονται οι φίλοι του Παναθηναϊκού για να φτάσουν στο «Απόστολος Νικολαϊδης», προκειμένου να παρακολουθήσουν τον αγώνα της ομάδας τους με τη Μαρσέιγ. Ο έλεγχος σε πολλές ζώνες που ετοίμασε η αστυνομία, είναι εξονυχιστικός. Ενώ έλεγχοι γίνονται και στους γύρω δρόμους, ακόμη και σε αυτοκίνητα που βρίσκονται κοντά στο γήπεδο. Τα όσα τραγικά έγιναν στη Νέα Φιλαδέλφεια, ενεργοποίησαν την αστυνομία προκειμένου να μην υπάρξουν προβλήματα. Μεγάλες αστυνομικές δυνάμεις υπάρχουν στους σταθμούς του ηλεκτρικού και του ΜΕΤΡΟ. Στη Λεωφόρο Αλεξάνδρας είναι ακόμη και η αύρα (υδροφόρα) της αστυνομίας, προκειμένου να επέμβει αν χρειαστεί. Για τουλάχιστον ένα δίωρο πριν το ματς, ένα ελικόπτερο της αστυνομίας εποπτεύει την περιοχή από τον αέρα. Κάτι που συνήθως συμβαίνει μόνο κατά την άφιξη αποστολών. ",True
